Date,PG Adj. Close,PG P/S (LTM),PG P/FCF (LTM),PG P/E (LTM),PG Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_slow,ps_ema_fast,ps_ema_slow,pfcf_sma_fast,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_slow,pe_sma_fast,pe_sma_slow,pe_ema_fast,pe_ema_slow,ps_RSI,ps_bb_upper,ps_bb_mid,ps_bb_lower,pfcf_RSI,pfcf_bb_upper,pfcf_bb_mid,pfcf_bb_lower,pe_RSI,pe_bb_upper,pe_bb_mid,pe_bb_lower,ps_Signal_sma,ps_Signal_ema,ps_Signal_bb_rsi,pfcf_Signal_sma,pfcf_Signal_ema,pfcf_Signal_bb_rsi,pe_Signal_sma,pe_Signal_ema,pe_Signal_bb_rsi,ps_Entry/Exit_sma,ps_Entry/Exit_ema,pfcf_Entry/Exit_sma,pfcf_Entry/Exit_ema,pe_Entry/Exit_sma,pe_Entry/Exit_ema,ps_Position_sma,ps_Position_ema,pfcf_Position_sma,pfcf_Position_ema,pe_Position_sma,pe_Position_ema,ps_Entry/Exit Position_sma,ps_Entry/Exit Position_ema,pfcf_Entry/Exit Position_sma,pfcf_Entry/Exit Position_ema,pe_Entry/Exit Position_sma,pe_Entry/Exit Position_ema,ps_Portfolio Holdings_sma,ps_Portfolio Holdings_ema,pfcf_Portfolio Holdings_sma,pfcf_Portfolio Holdings_ema,pe_Portfolio Holdings_sma,pe_Portfolio Holdings_ema,ps_Portfolio Cash_sma,ps_Portfolio Cash_ema,pfcf_Portfolio Cash_sma,pfcf_Portfolio Cash_ema,pe_Portfolio Cash_sma,pe_Portfolio Cash_ema,ps_Portfolio Total_sma,ps_Portfolio Total_ema,pfcf_Portfolio Total_sma,pfcf_Portfolio Total_ema,pe_Portfolio Total_sma,pe_Portfolio Total_ema,ps_Portfolio Daily Returns_sma,ps_Portfolio Daily Returns_ema,pfcf_Portfolio Daily Returns_sma,pfcf_Portfolio Daily Returns_ema,pe_Portfolio Daily Returns_sma,pe_Portfolio Daily Returns_ema,ps_Portfolio Cumulative Returns_sma,ps_Portfolio Cumulative Returns_ema,pfcf_Portfolio Cumulative Returns_sma,pfcf_Portfolio Cumulative Returns_ema,pe_Portfolio Cumulative Returns_sma,pe_Portfolio Cumulative Returns_ema
2023-08-18,150.632550649862,4.384843618320611,26.08323558421587,25.857787255468,,0.0028269015843795,4.462657776413921,4.405189382933823,4.439170690501987,4.379592530729838,26.546112985100827,28.97168142604329,26.529138314651583,28.25943604295838,26.316663813125217,26.30084872670175,26.194211257693603,26.074691706488835,42.0898704201743,4.555799588422661,4.471671231906006,4.387542875389351,27.54214488132184,29.670665374898373,27.21402476156959,24.757384148240806,38.47580069693474,27.01044953951908,26.44978513767071,25.889120735822345,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75316.275324931,75316.275324931,0.0,0.0,113825.94326191492,117896.50720440649,39339.319125751994,35414.74197691803,109887.28153925,111400.78311452645,113825.94326191492,117896.50720440649,114655.594450683,110731.01730184903,109887.28153925,111400.78311452645,0.0,0.0,0.001855167982270256,0.001921045969336621,0.0,0.0,0.1382594326191513,0.1789650720440641,0.1465559445068314,0.10731017301849044,0.09887281539250292,0.1140078311452628
2023-08-21,149.872179180081,4.362709557837231,25.95157115914696,25.72726086116569,,-0.0050478562999869,4.447853826868766,4.405807009791078,4.425268666381122,4.379258214434934,26.45805171378209,28.932663231496072,26.424126104559832,28.213735748229443,26.22936369225433,26.300897142179448,26.109311185597612,26.067811887769565,39.49900068549529,4.563143245702877,4.466504767437305,4.369866289171734,26.290550896684216,29.27480005575707,27.02961055976874,24.78442106378041,35.98091193115954,27.026231866027647,26.39954911532121,25.77286636461478,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,74936.0895900405,74936.0895900405,74936.0895900405,0.0,113825.94326191492,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,111400.78311452645,113825.94326191492,117896.50720440649,114275.4087157925,110350.83156695853,109887.28153925,111400.78311452645,0.0,0.0,-0.0033158934521423378,-0.0034334167982411623,0.0,0.0,0.1382594326191513,0.1789650720440641,0.14275408715792626,0.10350831566958552,0.09887281539250292,0.1140078311452628
2023-08-22,149.931428904999,4.364434289832452,25.961830724793263,25.737431749089435,,0.0003953350464518,4.432733676461479,4.406309646602035,4.414207870645,4.378964671373499,26.36810952211664,28.89282975710817,26.34007239914773,28.169143569547536,26.140198908619,26.300256402318624,26.041696742596127,26.061269706805604,39.80991317618662,4.567093729348982,4.460900561604232,4.354707393859482,26.570565771064043,28.763742632730025,26.8422318405289,24.920721048327778,36.32737860127357,27.008503054945976,26.346685307921984,25.68486756089799,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,74965.7144524995,74965.7144524995,74965.7144524995,74965.7144524995,113825.94326191492,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,36435.06866202695,113825.94326191492,117896.50720440649,114305.03357825149,110380.45642941752,109916.906401709,111400.78311452645,0.0,0.0,0.00025924092323892367,0.00026846070879882333,0.000269593187164352,0.0,0.1382594326191513,0.1789650720440641,0.14305033578251614,0.10380456429417562,0.0991690640170928,0.1140078311452628
2023-08-23,151.333672394725,4.405252946820964,26.20464044371101,25.97814276191847,,0.0093525653691628,4.422270302414457,4.407032399061986,4.412579702676993,4.37948523128335,26.305868157536636,28.854118956980184,26.315448407250145,28.130242517550773,26.07849552221959,26.300897987920848,26.03014147338201,26.059623628689028,46.78048361824118,4.565531613737578,4.457104409525757,4.348677205313935,33.05262866385559,28.06855876992758,26.665448053583297,25.26233733723901,44.045455763858506,26.94691175167648,26.304463126968077,25.66201450225967,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75666.8361973625,75666.8361973625,75666.8361973625,75666.8361973625,113825.94326191492,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,36435.06866202695,113825.94326191492,117896.50720440649,115006.1553231145,111081.57817428053,110618.028146572,112101.90485938944,0.0,0.0,0.0061337783902843945,0.006351864882089275,0.006378652454979372,0.0062936877574926164,0.1382594326191513,0.1789650720440641,0.15006155323114623,0.11081578174280571,0.10618028146572289,0.12101904859389268
2023-08-24,150.632550649862,4.384843618320611,26.08323558421587,25.857787255468,,-0.0046329526916802,4.412008147098993,4.407186670827708,4.40753677824856,4.379591337957355,26.244823742274768,28.811664851331763,26.273227893971185,28.089707726791666,26.01797873940408,26.29815674816965,25.998804342852186,26.055626868823264,44.034540674901216,4.567253251004868,4.454951345672867,4.342649440340866,31.5528197750696,27.1682990063562,26.50027129357688,25.832243580797563,41.34676799296898,26.935890951975196,26.27216617870592,25.608441405436647,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75316.275324931,75316.275324931,75316.275324931,75316.275324931,113825.94326191492,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,36435.06866202695,113825.94326191492,117896.50720440649,114655.594450683,110731.01730184903,110267.46727414051,111751.34398695795,0.0,0.0,-0.003048192259332394,-0.003155886675299868,-0.003169111566217686,-0.0031271624944393395,0.1382594326191513,0.1789650720440641,0.14655594450683118,0.10731017301849088,0.10267467274140785,0.11751343986957785
2023-08-25,151.62004606516197,4.412816853047338,26.24963432837661,26.02730205329391,,0.0065556575324503,4.401927471744751,4.407379709073307,4.4084967918483375,4.380249268949236,26.184858860285797,28.769202159996823,26.26893815477217,28.05327062979335,25.958987589773116,26.29566952604435,26.00398574475068,26.05506598138704,48.496846014621134,4.562938273566335,4.450819871876437,4.338701470186539,35.849459092895614,27.14263136963574,26.47569522799223,25.80875908634872,46.33418410460223,26.910016813759523,26.247840805220573,25.585664796681623,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,75810.02303258098,0.0,75810.02303258098,75810.02303258098,75810.02303258098,75810.02303258098,38015.92022933393,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,36435.06866202695,113825.94326191492,117896.50720440649,115149.34215833298,111224.76500949901,110761.21498179049,112245.09169460792,0.0,0.0,0.0043063551326520955,0.004458982854858462,0.0044777278362841955,0.004418270868470353,0.1382594326191513,0.1789650720440641,0.151493421583331,0.11224765009499071,0.10761214981790768,0.12245091694607768
2023-08-28,151.857044964834,4.419714573799478,26.290665409763527,26.06798560474727,,0.0015631105900744,4.396072269036412,4.4074301447404265,4.410536388566726,4.38103076013439,26.150029195894387,28.72568117868031,26.2728885647706,28.01836755612939,25.924915115416105,26.292323756685185,26.01562208293188,26.055321815512983,49.56472299391949,4.558400678035787,4.4471913619570405,4.335982045878294,36.90127925985106,27.115639489532963,26.45411104226396,25.79258259499495,47.48826421041025,26.88290268785605,26.226481940697845,25.57006119353964,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,75928.522482417,0.0,75928.522482417,75928.522482417,75928.522482417,75928.522482417,38015.92022933393,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,36435.06866202695,113944.44271175093,117896.50720440649,115267.841608169,111343.26445933503,110879.7144316265,112363.59114444396,0.0010410583601609957,0.0,0.0010290935893761954,0.001065405261372332,0.0010698641203557013,0.0010557205490859811,0.13944442711751148,0.1789650720440641,0.1526784160816912,0.1134326445933509,0.10879714431626786,0.12363591144443808
2023-08-29,151.945919552211,4.422301219081531,26.306052065283623,26.083241936542283,,0.0005852516582129,4.393350284165793,4.407203770222058,4.412675448660327,4.381847996945224,26.133837473037865,28.6802131488922,26.2789182921366,27.9844603186869,25.909319754018025,26.287320350323338,26.02791660177013,26.05587468919673,49.98353234215888,4.553596885579226,4.443764037864901,4.333931190150577,37.316339821551786,27.08706413742266,26.43372361012265,25.78038308282265,47.940385664614176,26.854246949769166,26.206309679759,25.55837240974883,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,75972.9597761055,0.0,75972.9597761055,75972.9597761055,75972.9597761055,75972.9597761055,38015.92022933393,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,36435.06866202695,113988.88000543944,117896.50720440649,115312.2789018575,111387.70175302353,110924.15172531501,112408.02843813246,0.00038999088179236807,0.0,0.000385513366681689,0.0003991017678912634,0.0004007702753952014,0.00039547769198100546,0.13988880005439652,0.1789650720440641,0.15312278901857623,0.11387701753023594,0.1092415172531529,0.12408028438132312
2023-08-30,152.113793772812,4.427187104626491,26.335115748005222,26.112059452227008,,0.0011048287515433,4.395658682078141,4.406744148177803,4.415313931563265,4.382745801057724,26.14756897450312,28.633077621537392,26.28913601138544,27.951800030158548,25.9233894822366,26.280917942120468,26.0432153018532,26.056987258761687,50.81436081677532,4.546946391044838,4.440092403820441,4.333238416596044,38.14402216013921,27.0475036808144,26.411882900602127,25.77626212038985,48.836472946976905,26.81468092799628,26.184696543043607,25.554712158090933,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,76056.896886406,0.0,76056.896886406,76056.896886406,76056.896886406,76056.896886406,38015.92022933393,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,36435.06866202695,114072.81711573993,117896.50720440649,115396.216012158,111471.63886332403,111008.0888356155,112491.96554843296,0.0007363622688150162,0.0,0.000727911295309136,0.0007535581485162979,0.0007567072544161224,0.0007467181078324447,0.14072817115740133,0.1789650720440641,0.15396216012158126,0.11471638863324096,0.11008088835615792,0.12491965548432815
2023-08-31,152.410042397402,4.435809255566666,26.386404599738867,26.16291389154372,,0.0019475460919242,4.401991303725337,4.406741012268452,4.419040354109338,4.383796562533148,26.18523856472508,28.58902503409193,26.30682120926788,27.920802100843304,25.961191282146377,26.27723849812047,26.06497868179693,26.05908481584648,52.31956554891531,4.537835261651853,4.43626267810403,4.334690094556207,39.658226295907546,26.9933061414981,26.389101783011817,25.784897424525536,50.4571170664417,26.760575742523528,26.162151074935743,25.56372640734796,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,500.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,-500.0,76205.02119870101,0.0,76205.02119870101,76205.02119870101,76205.02119870101,0.0,38015.92022933393,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,112640.08986072795,114220.94142803494,117896.50720440649,115544.340324453,111619.76317561904,111156.21314791052,112640.08986072795,0.0012985066560136094,0.0,0.0012836149868156177,0.0013288071639157018,0.0013343560262024656,0.0013167545928534086,0.1422094142803514,0.1789650720440641,0.15544340324453154,0.11619763175619102,0.1115621314791082,0.1264008986072782
2023-09-01,152.57791661800297,4.440695141099432,26.41546828238793,26.19173140715651,,0.0011014642995981,4.40757645600322,4.406874893458598,4.422977588107536,4.384923267059213,26.21846183454229,28.545875000471057,26.32657522256243,27.89099351037884,25.994585697315227,26.27437447208844,26.088024631862307,26.06171148102093,53.19369146527653,4.535944365651093,4.435117116208559,4.334289866766025,40.54639062472455,26.98205814951841,26.382287409821625,25.782516670124835,51.3966366890403,26.7497542678822,26.155624755220124,25.561495242558053,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76288.9583090015,76288.9583090015,76288.9583090015,0.0,114304.87853833543,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,112640.08986072795,114304.87853833543,117896.50720440649,115628.27743475349,111703.70028591952,111240.150258211,112640.08986072795,0.0007348662097428349,0.0,0.0007264493445959808,0.0007519914745601763,0.0007551274726207424,0.0,0.1430487853833562,0.1789650720440641,0.15628277434753635,0.11703700285919583,0.11240150258211301,0.1264008986072782
2023-09-05,150.533801108332,4.381202299587836,26.06157520528072,25.840835775727403,,-0.0133971911203156,4.409425730178279,4.406293363299932,4.415382081103955,4.384849584535028,26.22946223915567,28.498349749515047,26.27839340123848,27.854767405327397,26.005943188771404,26.26728092456593,26.04308120347414,26.057337704678485,42.88420058231842,4.525776970808946,4.428639778523513,4.33150258623808,33.98661133256756,26.921577416788683,26.343756976468946,25.76593653614921,41.16096710371541,26.68993007541929,26.117653440512765,25.54537680560624,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,75266.900554166,75266.900554166,75266.900554166,75266.900554166,114304.87853833543,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,37373.18930656196,114304.87853833543,117896.50720440649,114606.219679918,110681.64253108403,110218.0925033755,112640.08986072795,0.0,0.0,-0.008839167870612119,-0.00914972155997884,-0.009187849463193731,0.0,0.1430487853833562,0.1789650720440641,0.1460621967991813,0.10681642531084079,0.10218092503375797,0.1264008986072782
2023-09-06,150.23755248374198,4.37258014864766,26.01028635354708,25.789981336410698,,-0.0019679874048808,4.4102403160598005,4.40541990906214,4.407599911566447,4.384606625408545,26.234307802031044,28.448883803712807,26.229646665294588,27.818243028064416,26.011198147503524,26.258448599422653,25.99706304582624,26.05204351916823,41.62507876355283,4.512842674959963,4.421486996260629,4.330131317561296,33.149563203187085,26.8446377776315,26.301208662073908,25.757779546516318,39.92014572338493,26.61386406891538,26.07569852806116,25.53753298720694,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75118.77624187099,75118.77624187099,75118.77624187099,75118.77624187099,114304.87853833543,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,37373.18930656196,114304.87853833543,117896.50720440649,114458.09536762298,110533.51821878902,110069.9681910805,112491.96554843296,0.0,0.0,-0.0012924631203149461,-0.0013382915983869426,-0.0013439201217393393,-0.0013150230302385602,0.1430487853833562,0.1789650720440641,0.14458095367623125,0.10533518218789073,0.10069968191080791,0.12491965548432815
2023-09-07,151.669420835927,4.414253878204034,26.258182470332223,26.035777793180028,,0.0095306954121205,4.411140409198108,4.405189464946608,4.408809723682372,4.385193699721327,26.23966200469317,28.4034674060402,26.234834993483247,27.78735073979249,26.016961650629685,26.25342749539744,26.004102090799652,26.051721425584304,49.36370363910752,4.498570893203705,4.416705355806273,4.334839818408841,40.74571691299217,26.75974210559202,26.272765081114965,25.78578805663791,48.06876099037824,26.53026367634812,26.04772858642453,25.56519349650094,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75834.7104179635,75834.7104179635,75834.7104179635,75834.7104179635,114304.87853833543,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,37373.18930656196,114304.87853833543,117896.50720440649,115174.0295437155,111249.45239488153,110785.90236717301,113207.89972452546,0.0,0.0,0.006254989424671509,0.006477077610751447,0.006504355255646743,0.006364313865457882,0.1430487853833562,0.1789650720440641,0.1517402954371565,0.11249452394881576,0.10785902367173317,0.13207899724525318
2023-09-08,151.017673861829,4.395285146123454,26.14534699644567,25.923898026611354,,-0.00429715476268,4.412184561978392,4.404754640469576,4.40635070958075,4.385393530343151,26.245873145916143,28.356820667462376,26.21856444856732,27.75483581418166,26.023572727744018,26.24719971990457,25.989519533674507,26.049190269169,46.35164608458464,4.487643488279988,4.412096354538682,4.336549220797376,38.59594778454825,26.694740454045416,26.245348444095526,25.79595643414564,45.07219227045724,26.46632986116664,26.02077573357394,25.57522160598124,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75508.83693091449,75508.83693091449,75508.83693091449,75508.83693091449,114304.87853833543,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,37373.18930656196,114304.87853833543,117896.50720440649,114848.15605666648,110923.57890783252,110460.028880124,112882.02623747644,0.0,0.0,-0.002829400762828449,-0.0029292143020382966,-0.0029414707113996075,-0.002878540171153965,0.1430487853833562,0.1789650720440641,0.14848156056666628,0.10923578907832554,0.10460028880124295,0.12882026237476296
2023-09-11,152.814915517675,4.447592861851572,26.45649936377484,26.23241495860988,,0.0119008696789379,4.415662162858815,4.404795875419602,4.4138492827209,4.38662520027401,26.26655964945597,28.31295909682552,26.261825342241416,27.729126181500337,26.04408401827562,26.24377591756537,26.03368233820821,26.05281848084109,54.58163357888197,4.4708771227394974,4.408794817301773,4.346712511864049,46.913674707882656,26.595005754162283,26.225709254870956,25.856412755579623,53.652448299255774,26.36875290560768,26.001535804024257,25.63431870244084,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76407.4577588375,76407.4577588375,76407.4577588375,76407.4577588375,114304.87853833543,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,37373.18930656196,114304.87853833543,117896.50720440649,115746.77688458949,111822.19973575552,111358.649708047,113780.64706539945,0.0,0.0,0.007824425387201073,0.008101260676683264,0.00813525794835912,0.007960707810404921,0.1430487853833562,0.1789650720440641,0.1574677688458963,0.11822199735755556,0.11358649708047297,0.13780647065399299
2023-09-12,150.128927988059,4.369418693302929,25.991480441244743,25.77133470866124,,-0.0175767366720517,4.410632574809161,4.404046552859725,4.405770993735814,4.386284477363692,26.23664115260409,28.26438614526356,26.212671723878383,27.694717354960623,26.014418928667016,26.235688588445505,25.985982769199666,26.04724454475832,43.77378854129149,4.45885525125651,4.403352421922777,4.347849592589044,38.51644520267519,26.52349366995553,26.193335174249302,25.86317667854308,42.87344584511067,26.29864454345117,25.96966702204145,25.640689500631726,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75064.4639940295,75064.4639940295,75064.4639940295,75064.4639940295,114304.87853833543,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,37373.18930656196,114304.87853833543,117896.50720440649,114403.7831197815,110479.20597094753,110015.655943239,112437.65330059145,0.0,0.0,-0.011602861012251608,-0.012010081790392202,-0.012060075874922749,-0.011803358474803405,0.1430487853833562,0.1789650720440641,0.14403783119781632,0.10479205970947558,0.10015655943239299,0.124376533005913
2023-09-13,151.175673128277,4.399883626637076,26.17270105077615,25.951020394318853,,0.006972308097086,4.408390815564715,4.403716485350607,4.4047005633542256,4.386553767448313,26.223306051153344,28.218420891894443,26.20540432876889,27.664578418244098,26.00119677444467,26.230083531837597,25.979625973766787,26.045339116036747,48.08782168315789,4.452173795808907,4.400870549865244,4.349567303921582,42.81240352708722,26.48374904239881,26.178571762095675,25.87339448179254,47.31559135419621,26.26011261338548,25.95525826423124,25.650403915076996,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75587.8365641385,75587.8365641385,75587.8365641385,75587.8365641385,114304.87853833543,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,37373.18930656196,114304.87853833543,117896.50720440649,114927.1556898905,111002.57854105653,110539.028513348,112961.02587070045,0.0,0.0,0.004574783768829027,0.004737294819503246,0.004757255370808622,0.0046547802692913365,0.1430487853833562,0.1789650720440641,0.14927155689890648,0.11002578541056551,0.10539028513348314,0.12961025870700316
2023-09-14,152.834665425981,4.44816767191425,26.459918620557087,26.235805254564323,,0.0109739368998629,4.410488872293491,4.402766361594994,4.412603674001502,4.38777384476447,26.23578633840853,28.18150187967051,26.25167965454856,27.640723768784948,26.0135713546784,26.22050439739585,26.026204024820885,26.049110722740263,54.09894237387229,4.458372238680277,4.4030737771858055,4.347775315691334,48.90581701025041,26.520620470378304,26.191677656455894,25.86273484253349,53.488667492807394,26.29700184599157,25.968480418457396,25.639958990923216,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76417.3327129905,76417.3327129905,76417.3327129905,76417.3327129905,114304.87853833543,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,37373.18930656196,114304.87853833543,117896.50720440649,115756.65183874249,111832.07468990852,111368.5246622,113790.52201955245,0.0,0.0,0.007217581814086049,0.007472764684877786,0.007504102035344351,0.007343206583494188,0.1430487853833562,0.1789650720440641,0.1575665183874264,0.11832074689908523,0.11368524662200308,0.1379052201955231
2023-09-15,151.550921386091,4.410805017827964,26.237666929638763,26.01543601745334,,-0.0083995606383665,4.40798844851962,4.401361103615236,4.412276645606314,4.3882299075974105,26.22091257139852,28.141819406758696,26.24913188638314,27.61294046503948,25.99882356726936,26.20823369711379,26.024246205299512,26.048443896893,49.33806433869798,4.45854386633859,4.404989876122469,4.351435885906349,44.91747077559868,26.52164139724203,26.20307556806188,25.884509738881725,48.7305057918345,26.297962061210814,25.980007424707765,25.66205278820471,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75775.4606930455,75775.4606930455,75775.4606930455,75775.4606930455,114304.87853833543,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,37373.18930656196,114304.87853833543,117896.50720440649,115114.7798187975,111190.20266996353,110726.65264225501,113148.64999960747,0.0,0.0,-0.005545011969067315,-0.005739605759124022,-0.005763495762307169,-0.005640821472237212,0.1430487853833562,0.1789650720440641,0.15114779818797652,0.11190202669963534,0.10726652642255319,0.13148649999607342
2023-09-18,152.123668726965,4.42747450965783,26.336825376396344,26.113754600204235,,0.0037792402423926,4.406666385375461,4.400110896599004,4.415039893615679,4.38900702843029,26.213048280799363,28.10305124063168,26.26507615729463,27.58767085932377,25.991025886574132,26.196876486449256,26.040520458918557,26.049737178146685,51.393309606801566,4.460691872876015,4.40712142068933,4.353550968502645,46.994407901232414,26.53441881085587,26.2157550576709,25.897091304485933,50.83200505069237,26.310658061866224,25.99280579194458,25.674953522022932,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76061.8343634825,76061.8343634825,76061.8343634825,76061.8343634825,114304.87853833543,117896.50720440649,39339.319125751994,35414.74197691803,34951.191949209504,37373.18930656196,114304.87853833543,117896.50720440649,115401.1534892345,111476.57634040053,111013.026312692,113435.02367004447,0.0,0.0,0.0024877228700586063,0.002575529709996305,0.002586311999896118,0.0025309508371331724,0.1430487853833562,0.1789650720440641,0.1540115348923463,0.11476576340400535,0.1101302631269232,0.13435023670044344
